20.900	-0.144	-0.000	-0.000	-0.000	-0.440
21.000	-0.144	-0.000	-0.000	-0.000	-0.440
21.100	-0.143	-0.000	-0.000	-0.000	-0.440
21.200	1.807	-0.000	2612.056	-0.000	0.000
21.300	3.381	-0.000	4975.922	-0.000	0.000
21.400	4.357	-0.000	6441.580	-0.000	0.000
21.500	5.069	-0.000	7510.432	-0.000	0.000
21.600	5.509	-0.000	8173.191	-0.000	0.000
21.700	5.830	-0.000	8656.568	-0.000	0.000
21.800	6.043	-0.000	8956.323	-0.000	0.000
21.900	6.173	-0.000	9174.718	-0.000	0.000
22.000	6.264	-0.000	9310.181	-0.000	0.000
22.100	6.325	-0.000	9408.962	-0.000	0.000
22.200	6.371	-0.000	9470.140	-0.000	-0.015
22.300	6.397	-0.000	9515.041	-0.000	-0.015
22.400	6.418	-0.000	9542.693	-0.000	-0.085
22.500	6.437	-0.000	9562.923	-0.000	-0.085
22.600	6.446	-0.000	9575.406	-0.000	-0.085
22.700	6.453	-0.000	9584.445	-0.000	-0.154
22.800	6.454	-0.000	9590.189	-0.000	-0.154
22.900	6.456	-0.000	9594.335	-0.000	-0.224
23.000	6.456	-0.000	9596.810	-0.000	-0.224
23.100	6.453	-0.000	9598.619	-0.000	-0.224
23.200	6.457	-0.000	9599.902	-0.000	-0.293
23.300	6.455	-0.000	9600.694	-0.000	-0.293
23.400	6.454	-0.000	9601.275	-0.000	-0.363
23.500	6.455	-0.000	9601.460	-0.000	-0.363
23.600	6.453	-0.000	9601.907	-0.000	-0.363
23.700	6.457	-0.000	9601.897	-0.000	-0.432
23.800	6.456	-0.000	9602.055	-0.000	-0.432
23.900	6.459	-0.000	9602.133	-0.000	-0.501
24.000	6.461	-0.000	9602.163	-0.000	-0.501
24.100	6.457	-0.000	9602.383	-0.000	-0.501
24.200	6.462	-0.000	9602.222	-0.000	-0.571
24.300	6.460	-0.000	9602.332	-0.000	-0.571
24.400	6.458	-0.000	9602.273	-0.000	-0.640
24.500	6.459	-0.000	9602.275	-0.000	-0.640
24.600	6.454	-0.000	9602.202	-0.000	-0.640
24.700	6.455	-0.000	9602.312	-0.000	-0.710
24.800	6.455	-0.000	9602.377	-0.000	-0.710
24.900	6.450	-0.000	9602.326	-0.000	-0.779
25.000	6.453	-0.000	9602.312	-0.000	-0.779
25.100	6.446	-0.000	9602.414	-0.000	-0.779
25.200	6.448	-0.000	9602.348	-0.000	-0.848
25.300	6.449	-0.000	9602.173	-0.000	-0.848
25.400	6.448	-0.000	9602.180	-0.000	-0.918
25.500	6.448	-0.000	9602.312	-0.000	-0.918
25.600	6.444	-0.000	9602.304	-0.000	-0.918
25.700	6.444	-0.000	9602.283	-0.000	-0.987
25.800	6.444	-0.000	9602.253	-0.000	-0.987
25.900	6.444	-0.000	9602.363	-0.000	-1.057
26.000	6.437	-0.000	9602.217	-0.000	-1.057
26.100	6.430	-0.000	9602.414	-0.000	-1.057
26.200	6.431	-0.000	9602.377	-0.000	-1.126
26.300	6.426	-0.000	9602.370	-0.000	-1.126
26.400	6.426	-0.000	9602.348	-0.000	-1.196
26.500	6.420	-0.000	9602.414	-0.000	-1.196
26.600	6.405	-0.000	9602.144	-0.000	-1.196
26.700	6.404	-0.000	9602.195	-0.000	-1.265
26.800	6.397	-0.000	9602.348	-0.000	-1.265
26.900	6.391	-0.000	9602.253	-0.000	-1.334
27.000	6.388	-0.000	9602.370	-0.000	-1.334
27.100	6.374	-0.000	9602.217	-0.000	-1.334
27.200	6.365	-0.000	9602.283	-0.000	-1.404
27.300	6.348	-0.000	9602.312	-0.000	-1.404
27.400	6.340	-0.000	9602.326	-0.000	-1.473
27.500	6.329	-0.000	9602.129	-0.000	-1.473
27.600	6.314	-0.000	9602.355	-0.000	-1.473
27.700	6.303	-0.000	9602.304	-0.000	-1.542
27.800	6.284	-0.000	9602.377	-0.000	-1.542
27.900	6.265	-0.000	9602.312	-0.000	-1.611
28.000	6.257	-0.000	9602.246	-0.000	-1.611
28.100	6.244	-0.000	9602.239	-0.000	-1.611
28.200	6.237	-0.000	9602.326	-0.000	-1.681
28.300	6.232	-0.000	9602.304	-0.000	-1.681
28.400	6.222	-0.000	9602.355	-0.000	-1.750
28.500	6.222	-0.000	9602.348	-0.000	-1.750
28.600	6.213	-0.000	9602.202	-0.000	-1.750
28.700	6.202	-0.000	9602.268	-0.000	-1.820
28.800	6.179	-0.000	9602.326	-0.000	-1.820
28.900	6.147	-0.000	9602.312	-0.000	-1.889
29.000	6.117	-0.000	9602.355	-0.000	-1.889
29.100	6.076	-0.000	9602.290	-0.000	-1.889
29.200	6.036	-0.000	9602.436	-0.000	-1.959
29.300	5.986	-0.000	9602.363	-0.000	-1.959
29.400	5.927	-0.000	9602.377	-0.000	-2.028
29.500	5.861	-0.000	9602.414	-0.000	-2.028
29.600	5.790	-0.000	9602.377	-0.000	-2.028
29.700	5.707	-0.000	9602.392	-0.000	-2.098
29.800	5.626	-0.000	9602.399	-0.000	-2.098
29.900	5.536	-0.000	9602.304	-0.000	-2.167
30.000	5.449	-0.000	9602.253	-0.000	-2.167
30.100	5.353	-0.000	9602.188	-0.000	-2.167
30.200	5.259	-0.000	9602.202	-0.000	-2.236
30.300	5.166	-0.000	9602.348	-0.000	-2.236
30.400	5.066	-0.000	9602.151	-0.000	-2.306
30.500	4.981	-0.000	9602.253	-0.000	-2.306
30.600	4.927	-0.000	9602.341	-0.000	-2.306
30.700	4.896	-0.000	9602.385	-0.000	-2.329
30.800	4.879	-0.000	9602.268	-0.000	-2.329
