833.200	-0.001	9583.198	9602.188	9593.358	0.456
833.300	-0.008	9583.154	9602.290	9593.373	0.456
833.400	-0.001	9582.973	9602.319	9593.497	0.413
833.500	-0.006	9583.285	9602.239	9593.489	0.413
833.600	-0.008	9583.176	9602.283	9593.395	0.413
833.700	0.001	9583.322	9602.326	9593.380	0.344
833.800	0.001	9583.103	9602.304	9593.453	0.344
833.900	0.001	9583.285	9602.290	9593.395	0.275
834.000	0.004	9583.162	9602.363	9593.402	0.275
834.100	-0.001	9583.242	9602.217	9593.489	0.275
834.200	0.000	9583.133	9602.399	9593.344	0.205
834.300	0.049	9583.169	9602.377	9593.424	0.205
834.400	-0.002	9583.060	9602.297	9593.336	0.136
834.500	0.009	9583.176	9602.421	9593.489	0.136
834.600	0.002	9583.140	9602.341	9593.395	0.136
834.700	0.003	9583.133	9602.232	9593.453	0.067
834.800	0.001	9583.176	9602.523	9593.555	0.067
834.900	0.002	9583.111	9602.224	9593.482	-0.003
835.000	0.000	9583.227	9602.312	9593.511	-0.003
835.100	-0.005	9582.994	9602.261	9593.409	-0.003
835.200	-0.002	9583.031	9602.268	9593.446	-0.072
835.300	-0.005	9583.023	9602.297	9593.380	-0.072
835.400	-0.006	9583.103	9602.363	9593.518	-0.142
835.500	-0.009	9583.242	9602.363	9593.548	-0.142
835.600	-0.011	9583.191	9602.253	9593.438	-0.142
835.700	-0.010	9583.227	9602.217	9593.489	-0.211
835.800	-0.010	9583.133	9602.355	9593.467	-0.211
835.900	-0.006	9583.169	9602.421	9593.387	-0.281
836.000	-0.008	9583.249	9602.253	9593.438	-0.281
836.100	-0.004	9583.118	9602.239	9593.577	-0.281
836.200	-0.006	9583.256	9602.326	9593.416	-0.350
836.300	-0.001	9583.103	9602.283	9593.453	-0.350
836.400	-0.002	9583.183	9602.457	9593.467	-0.420
836.500	-0.016	9583.089	9602.334	9593.511	-0.420
836.600	0.006	9583.067	9602.385	9593.497	-0.420
836.700	-0.001	9583.256	9602.560	9593.533	-0.490
836.800	0.002	9583.191	9602.414	9593.409	-0.490
836.900	0.004	9583.067	9602.385	9593.475	-0.558
837.000	0.001	9583.285	9602.232	9593.511	-0.558
837.100	0.003	9583.082	9602.414	9593.526	-0.558
837.200	0.002	9583.264	9602.275	9593.518	-0.628
837.300	0.003	9583.111	9602.232	9593.438	-0.628
837.400	0.005	9583.162	9602.385	9593.569	-0.697
837.500	0.006	9583.176	9602.363	9593.373	-0.697
837.600	0.006	9583.074	9602.370	9593.300	-0.697
837.700	0.005	9583.147	9602.341	9593.307	-0.767
837.800	0.006	9583.154	9602.377	9593.446	-0.767
837.900	-0.001	9583.256	9602.436	9593.518	-0.836
838.000	0.000	9583.154	9602.348	9593.409	-0.836
838.100	-0.000	9583.264	9602.232	9593.446	-0.836
838.200	-0.002	9583.133	9602.392	9593.475	-0.905
838.300	0.005	9583.278	9602.290	9593.249	-0.905
838.400	0.002	9583.060	9602.319	9593.446	-0.974
838.500	0.004	9583.060	9602.348	9593.373	-0.974
838.600	0.009	9583.293	9602.355	9593.453	-0.974
838.700	0.004	9583.278	9602.304	9593.475	-1.044
838.800	0.006	9583.140	9602.195	9593.467	-1.044
838.900	-0.002	9583.293	9602.268	9593.446	-1.114
839.000	-0.003	9583.205	9602.129	9593.540	-1.114
839.100	-0.004	9583.031	9602.326	9593.314	-1.114
839.200	-0.010	9583.147	9602.341	9593.467	-1.183
839.300	-0.010	9583.249	9602.341	9593.489	-1.183
839.400	-0.009	9583.162	9602.457	9593.322	-1.253
839.500	-0.005	9583.125	9602.377	9593.482	-1.253
839.600	-0.005	9583.213	9602.232	9593.467	-1.253
839.700	-0.001	9583.125	9602.283	9593.489	-1.322
839.800	-0.003	9583.096	9602.348	9593.475	-1.322
839.900	-0.003	9583.387	9602.392	9593.482	-1.392
840.000	-0.003	9583.227	9602.268	9593.409	-1.392
840.100	-0.001	9583.140	9602.392	9593.424	-1.392
840.200	-0.002	9583.213	9602.399	9593.489	-1.461
840.300	-0.003	9583.271	9602.494	9593.555	-1.461
840.400	-0.005	9583.234	9602.385	9593.489	-1.530
840.500	0.000	9583.176	9602.377	9593.453	-1.530
840.600	-0.004	9583.213	9602.312	9593.504	-1.530
840.700	0.003	9583.162	9602.275	9593.336	-1.599
840.800	0.001	9583.089	9602.312	9593.416	-1.599
840.900	0.003	9583.045	9602.290	9593.431	-1.669
841.000	0.006	9583.220	9602.253	9593.416	-1.669
841.100	0.004	9583.278	9602.232	9593.271	-1.669
841.200	0.007	9583.213	9602.326	9593.489	-1.738
841.300	0.005	9583.234	9602.268	9593.540	-1.738
841.400	0.003	9583.096	9602.363	9593.598	-1.807
841.500	0.006	9583.271	9602.283	9593.482	-1.807
841.600	-0.000	9583.140	9602.370	9593.613	-1.807
841.700	0.001	9583.278	9602.283	9593.475	-1.877
841.800	0.001	9583.285	9602.275	9593.562	-1.877
841.900	0.001	9583.336	9602.414	9593.497	-1.946
842.000	0.001	9583.213	9602.385	9593.373	-1.946
842.100	0.001	9583.249	9602.341	9593.540	-1.946
842.200	0.005	9583.242	9602.457	9593.482	-2.016
842.300	0.004	9583.249	9602.436	9593.504	-2.016
842.400	0.006	9583.191	9602.341	9593.365	-2.085
842.500	0.000	9583.191	9602.414	9593.307	-2.085
842.600	0.000	9583.147	9602.312	9593.446	-2.085
842.700	-0.004	9583.133	9602.312	9593.467	-2.155
842.800	-0.018	9583.140	9602.326	9593.598	-2.155
842.900	-0.028	9583.140	9602.472	9593.475	-2.224
843.000	-0.048	9583.191	9602.275	9593.504	-2.224
843.100	-0.071	9583.409	9602.268	9593.314	-2.224
843.200	-0.087	9583.140	9602.268	9593.489	-2.294
843.300	-0.116	9583.227	9602.479	9593.438	-2.294
843.400	-0.136	9583.205	9602.217	9593.431	-2.364
843.500	-0.159	9583.242	9602.217	9593.446	-2.364
843.600	-0.182	9583.147	9602.436	9593.475	-2.364
843.700	-0.204	9583.285	9602.319	9593.438	-2.432
843.800	-0.225	9583.176	9602.370	9593.351	-2.432
843.900	-0.247	9583.125	9602.275	9593.416	-2.502
844.000	-0.273	9583.176	9602.210	9593.424	-2.502
844.100	-0.296	9583.002	9602.312	9593.373	-2.502
844.200	-0.326	9583.125	9602.334	9593.431	-2.571
844.300	-0.347	9583.118	9602.100	9593.467	-2.571
844.400	-0.380	9583.234	9602.290	9593.467	-2.641
844.500	-0.411	9583.089	9602.363	9593.482	-2.641
844.600	-0.439	9583.009	9602.239	9593.395	-2.641
844.700	-0.470	9583.191	9602.428	9593.504	-2.710
844.800	-0.500	9583.103	9602.334	9593.518	-2.710
844.900	-0.522	9583.242	9602.297	9593.489	-2.779
845.000	-0.561	9583.191	9602.399	9593.562	-2.779
845.100	-0.592	9583.191	9602.414	9593.373	-2.779
845.200	-0.625	9583.445	9602.385	9593.402	-2.848
845.300	-0.657	9583.242	9602.399	9593.562	-2.848
845.400	-0.703	9583.351	9602.326	9593.497	-2.918
845.500	-0.726	9583.227	9602.195	9593.482	-2.918
845.600	-0.770	9583.213	9602.217	9593.402	-2.918
845.700	-0.807	9583.118	9602.385	9593.467	-2.988
845.800	-0.843	9583.271	9602.399	9593.555	-2.988
845.900	-0.887	9583.213	9602.304	9593.373	-3.057
846.000	-0.925	9583.096	9602.341	9593.489	-3.057
846.100	-0.971	9583.213	9602.363	9593.453	-3.057
846.200	-1.011	9583.089	9602.312	9593.489	-3.126
846.300	-1.050	9583.176	9602.239	9593.475	-3.126
846.400	-1.095	9583.220	9602.341	9593.511	-3.195
846.500	-1.135	9583.067	9602.377	9593.409	-3.195
846.600	-1.171	9583.169	9602.392	9593.344	-3.195
846.700	-1.211	9583.242	9602.392	9593.402	-3.266
846.800	-1.246	9583.227	9602.363	9593.395	-3.266
846.900	-1.283	9583.118	9602.297	9593.482	-3.335
847.000	-1.317	9583.111	9602.436	9593.591	-3.335
847.100	-1.349	9583.205	9602.232	9593.635	-3.335
847.200	-1.388	9583.242	9602.363	9593.482	-3.404
847.300	-1.421	9583.191	9602.275	9593.446	-3.404
847.400	-1.457	9583.176	9602.392	9593.416	-3.473
847.500	-1.487	9583.205	9602.399	9593.482	-3.473
847.600	-1.521	9583.213	9602.290	9593.395	-3.473
847.700	-1.553	9583.147	9602.326	9593.540	-3.543
847.800	-1.587	9583.242	9602.355	9593.526	-3.543
847.900	-1.615	9583.220	9602.268	9593.242	-3.613
848.000	-1.647	9583.285	9602.297	9593.460	-3.613
848.100	-1.674	9583.162	9602.436	9593.504	-3.613
848.200	-1.702	9583.140	9602.399	9593.395	-3.681
848.300	-1.731	9583.256	9602.414	9593.431	-3.681
848.400	-1.756	9583.191	9602.479	9593.577	-3.751
848.500	-1.785	9583.133	9602.341	9593.387	-3.751
848.600	-1.814	9583.176	9602.377	9593.475	-3.751
848.700	-1.840	9583.242	9602.275	9593.373	-3.820
848.800	-1.866	9583.300	9602.494	9593.598	-3.820
