946.500	-0.003	9583.278	9602.385	9593.482	-1.612
946.600	-0.003	9583.314	9602.428	9593.635	-1.612
946.700	-0.002	9583.118	9602.304	9593.635	-1.612
946.800	-0.000	9583.285	9602.487	9593.526	-1.612
946.900	-0.002	9583.213	9602.268	9593.569	-1.612
947.000	-0.004	9583.169	9602.392	9593.475	-1.612
947.100	-0.004	9583.133	9602.312	9593.642	-1.612
947.200	-0.005	9583.183	9602.268	9593.526	-1.612
947.300	-0.003	9583.300	9602.275	9593.482	-1.612
947.400	-0.002	9583.176	9602.334	9593.489	-1.612
947.500	-0.002	9583.118	9602.472	9593.467	-1.612
947.600	-0.002	9583.285	9602.487	9593.620	-1.612
947.700	-0.004	9583.183	9602.312	9593.380	-1.612
947.800	-0.017	9583.176	9602.217	9593.584	-1.620
947.900	0.019	9583.249	9602.385	9593.395	-1.620
948.000	0.012	9583.227	9602.363	9593.497	-1.620
948.100	0.001	9583.314	9602.414	9593.489	-1.689
948.200	0.011	9583.234	9602.414	9593.482	-1.689
948.300	0.005	9583.176	9602.414	9593.598	-1.759
948.400	0.005	9583.198	9602.377	9593.598	-1.759
948.500	0.008	9583.373	9602.406	9593.489	-1.759
948.600	0.002	9583.191	9602.180	9593.540	-1.828
948.700	0.002	9583.264	9602.297	9593.504	-1.828
948.800	0.002	9583.023	9602.334	9593.533	-1.897
948.900	0.000	9583.213	9602.428	9593.453	-1.897
949.000	0.002	9583.227	9602.348	9593.577	-1.897
949.100	-0.002	9583.205	9602.363	9593.467	-1.966
949.200	-0.000	9583.322	9602.436	9593.598	-1.966
949.300	0.002	9583.154	9602.334	9593.577	-2.036
949.400	0.000	9583.133	9602.304	9593.467	-2.036
949.500	0.004	9583.067	9602.239	9593.526	-2.036
949.600	0.004	9583.169	9602.385	9593.511	-2.106
949.700	0.007	9583.176	9602.516	9593.584	-2.106
949.800	0.003	9583.183	9602.428	9593.598	-2.175
949.900	0.000	9583.234	9602.334	9593.344	-2.175
950.000	0.001	9583.264	9602.341	9593.511	-2.175
950.100	-0.002	9583.140	9602.304	9593.577	-2.245
950.200	-0.000	9583.118	9602.290	9593.489	-2.245
950.300	-0.005	9583.089	9602.363	9593.518	-2.314
950.400	-0.010	9583.213	9602.399	9593.365	-2.314
950.500	-0.013	9583.169	9602.530	9593.540	-2.314
950.600	-0.022	9583.176	9602.399	9593.467	-2.384
950.700	-0.021	9583.183	9602.436	9593.482	-2.384
950.800	-0.028	9583.264	9602.494	9593.489	-2.453
950.900	-0.029	9583.133	9602.392	9593.453	-2.453
951.000	-0.035	9583.169	9602.363	9593.460	-2.453
951.100	-0.065	9583.220	9602.385	9593.504	-2.522
951.200	-0.052	9583.162	9602.312	9593.300	-2.522
951.300	-0.062	9583.285	9602.530	9593.628	-2.591
951.400	-0.072	9582.994	9602.399	9593.613	-2.591
951.500	-0.082	9583.147	9602.450	9593.475	-2.591
951.600	-0.090	9583.154	9602.450	9593.518	-2.660
951.700	-0.101	9583.133	9602.385	9593.577	-2.660
951.800	-0.108	9583.118	9602.348	9593.548	-2.730
951.900	-0.119	9583.213	9602.399	9593.540	-2.730
952.000	-0.135	9583.205	9602.304	9593.649	-2.730
952.100	-0.145	9583.242	9602.326	9593.467	-2.799
952.200	-0.159	9583.242	9602.341	9593.584	-2.799
952.300	-0.171	9583.213	9602.414	9593.635	-2.869
952.400	-0.184	9583.118	9602.377	9593.577	-2.869
952.500	-0.197	9583.118	9602.217	9593.671	-2.869
952.600	-0.210	9583.103	9602.304	9593.511	-2.938
952.700	-0.226	9583.227	9602.232	9593.722	-2.938
952.800	-0.237	9583.082	9602.516	9593.453	-3.008
952.900	-0.249	9583.031	9602.326	9593.518	-3.008
953.000	-0.264	9583.140	9602.414	9593.402	-3.008
953.100	-0.275	9583.183	9602.283	9593.577	-3.077
953.200	-0.291	9583.176	9602.377	9593.467	-3.077
953.300	-0.308	9583.198	9602.363	9593.577	-3.147
953.400	-0.320	9583.082	9602.414	9593.577	-3.147
953.500	-0.336	9583.336	9602.436	9593.664	-3.147
953.600	-0.345	9583.096	9602.421	9593.598	-3.216
953.700	-0.365	9583.264	9602.450	9593.562	-3.216
953.800	-0.382	9583.329	9602.450	9593.671	-3.285
953.900	-0.399	9583.256	9602.436	9593.504	-3.285
954.000	-0.417	9583.140	9602.326	9593.584	-3.285
954.100	-0.431	9583.133	9602.297	9593.497	-3.355
954.200	-0.447	9583.096	9602.326	9593.562	-3.355
954.300	-0.462	9583.285	9602.406	9593.351	-3.424
954.400	-0.473	9583.176	9602.428	9593.511	-3.424
954.500	-0.492	9583.169	9602.414	9593.380	-3.424
954.600	-0.508	9583.169	9602.392	9593.540	-3.494
954.700	-0.528	9583.176	9602.334	9593.569	-3.494
954.800	-0.537	9583.198	9602.385	9593.482	-3.563
954.900	-0.552	9583.089	9602.326	9593.562	-3.563
955.000	-0.572	9583.082	9602.385	9593.453	-3.563
955.100	-0.582	9583.169	9602.479	9593.540	-3.633
955.200	-0.602	9583.191	9602.377	9593.577	-3.633
955.300	-0.614	9583.278	9602.326	9593.628	-3.702
955.400	-0.628	9583.169	9602.392	9593.540	-3.702
955.500	-0.646	9583.264	9602.348	9593.598	-3.702
955.600	-0.657	9583.023	9602.377	9593.562	-3.771
955.700	-0.671	9583.082	9602.312	9593.664	-3.771
955.800	-0.679	9583.285	9602.355	9593.628	-3.840
955.900	-0.689	9583.118	9602.581	9593.642	-3.840
956.000	-0.706	9583.249	9602.268	9593.562	-3.840
956.100	-0.711	9583.322	9602.385	9593.497	-3.910
956.200	-0.723	9583.169	9602.436	9593.453	-3.910
956.300	-0.734	9583.169	9602.341	9593.344	-3.979
956.400	-0.745	9583.140	9602.414	9593.577	-3.979
956.500	-0.756	9583.278	9602.297	9593.453	-3.979
956.600	-0.765	9583.264	9602.326	9593.555	-4.049
956.700	-0.773	9583.103	9602.363	9593.613	-4.049
956.800	-0.785	9583.118	9602.261	9593.438	-4.118
956.900	-0.793	9583.140	9602.399	9593.446	-4.118
957.000	-0.803	9583.191	9602.377	9593.584	-4.118
957.100	-0.812	9583.213	9602.304	9593.395	-4.187
957.200	-0.820	9583.213	9602.385	9593.671	-4.187
957.300	-0.825	9583.133	9602.341	9593.781	-4.257
957.400	-0.835	9583.147	9602.428	9593.613	-4.257
957.500	-0.841	9583.140	9602.428	9593.533	-4.257
957.600	-0.846	9583.242	9602.399	9593.577	-4.326
957.700	-0.853	9583.169	9602.530	9593.613	-4.326
957.800	-0.859	9583.176	9602.399	9593.475	-4.396
957.900	-0.866	9583.242	9602.399	9593.504	-4.396
958.000	-0.867	9583.096	9602.239	9593.511	-4.396
958.100	-0.881	9583.176	9602.501	9593.497	-4.465
958.200	-0.886	9583.176	9602.385	9593.489	-4.465
958.300	-0.893	9583.227	9602.457	9593.642	-4.534
958.400	-0.904	9582.987	9602.428	9593.526	-4.534
958.500	-0.905	9583.198	9602.377	9593.409	-4.534
958.600	-0.914	9583.198	9602.443	9593.730	-4.604
958.700	-0.920	9583.285	9602.319	9593.475	-4.604
958.800	-0.923	9583.264	9602.312	9593.613	-4.673
958.900	-0.934	9583.067	9602.443	9593.526	-4.673
959.000	-0.940	9583.213	9602.355	9593.511	-4.673
959.100	-0.948	9583.249	9602.487	9593.657	-4.743
959.200	-0.951	9583.365	9602.341	9593.460	-4.743
959.300	-0.957	9583.242	9602.399	9593.577	-4.812
959.400	-0.966	9583.271	9602.414	9593.402	-4.812
959.500	-0.969	9583.227	9602.421	9593.577	-4.812
959.600	-0.981	9583.249	9602.239	9593.511	-4.882
959.700	-0.983	9583.249	9602.217	9593.409	-4.882
959.800	-0.991	9583.205	9602.355	9593.555	-4.951
959.900	-1.000	9583.140	9602.457	9593.453	-4.951
960.000	-0.998	9583.125	9602.436	9593.562	-4.951
960.100	-1.009	9583.147	9602.363	9593.416	-5.021
960.200	-1.015	9583.329	9602.348	9593.511	-5.021
960.300	-1.017	9583.264	9602.326	9593.489	-5.090
960.400	-1.031	9583.227	9602.348	9593.613	-5.090
960.500	-1.030	9583.285	9602.450	9593.540	-5.090
960.600	-1.041	9583.169	9602.341	9593.446	-5.159
960.700	-1.047	9583.271	9602.457	9593.453	-5.159
960.800	-1.056	9583.213	9602.202	9593.569	-5.229
960.900	-1.065	9583.154	9602.326	9593.336	-5.229
961.000	-1.069	9583.038	9602.312	9593.577	-5.229
961.100	-1.076	9583.038	9602.560	9593.467	-5.298
961.200	-1.079	9583.264	9602.472	9593.584	-5.298
961.300	-1.078	9583.227	9602.341	9593.380	-5.368
961.400	-1.090	9583.300	9602.494	9593.540	-5.368
961.500	-1.089	9583.140	9602.363	9593.708	-5.368
961.600	-1.082	9583.082	9602.545	9593.373	-5.437
961.700	-1.092	9583.249	9602.392	9593.409	-5.437
961.800	-1.095	9583.176	9602.363	9593.526	-5.506
961.900	-1.101	9583.220	9602.370	9593.606	-5.506
962.000	-1.103	9583.169	9602.326	9593.380	-5.506
962.100	-1.109	9583.205	9602.428	9593.518	-5.576
962.200	-1.111	9583.103	9602.297	9593.569	-5.576
962.300	-1.116	9583.234	9602.304	9593.526	-5.645
962.400	-1.119	9583.169	9602.341	9593.620	-5.645
962.500	-1.124	9583.176	9602.457	9593.635	-5.645
962.600	-1.129	9583.191	9602.377	9593.395	-5.714
962.700	-1.134	9583.205	9602.385	9593.562	-5.714
962.800	-1.132	9583.067	9602.304	9593.511	-5.784
962.900	-1.137	9583.162	9602.297	9593.569	-5.784
963.000	-1.142	9583.103	9602.341	9593.431	-5.784
963.100	-1.147	9583.067	9602.290	9593.446	-5.853
963.200	-1.149	9583.096	9602.319	9593.482	-5.853
963.300	-1.156	9583.162	9602.450	9593.613	-5.922
963.400	-1.158	9583.082	9602.290	9593.591	-5.922
963.500	-1.164	9583.133	9602.392	9593.475	-5.922
963.600	-1.167	9583.220	9602.275	9593.395	-5.992
963.700	-1.168	9583.154	9602.326	9593.424	-5.992
963.800	-1.174	9583.249	9602.436	9593.482	-6.061
963.900	-1.171	9583.242	9602.414	9593.591	-6.061
964.000	-1.175	9583.213	9602.436	9593.489	-6.061
964.100	-1.177	9583.329	9602.348	9593.511	-6.131
964.200	-1.178	9583.169	9602.414	9593.518	-6.131
964.300	-1.185	9583.256	9602.312	9593.649	-6.200
964.400	-1.180	9583.213	9602.406	9593.562	-6.200
964.500	-1.183	9583.198	9602.326	9593.351	-6.200
964.600	-1.185	9583.191	9602.385	9593.540	-6.270
