131.100	6.191	9182.608	9201.099	9179.655	0.000
131.200	6.277	9309.697	9328.274	9310.748	0.000
131.300	6.339	9402.172	9420.910	9400.390	0.000
131.400	6.370	9459.460	9478.550	9465.796	0.000
131.500	6.395	9501.328	9520.370	9508.797	-0.049
131.600	6.416	9527.382	9546.237	9535.820	-0.049
131.700	6.432	9546.223	9565.239	9555.243	-0.049
131.800	6.444	9557.881	9577.002	9567.437	-0.118
131.900	6.453	9566.590	9585.618	9576.254	-0.118
132.000	6.454	9571.886	9590.991	9581.866	-0.187
132.100	6.456	9575.694	9594.848	9585.703	-0.187
132.200	6.456	9578.128	9597.187	9588.335	-0.187
132.300	6.434	9579.872	9598.991	9589.933	-0.257
132.400	6.443	9581.008	9599.931	9591.172	-0.257
132.500	6.439	9581.631	9601.029	9591.704	-0.326
132.600	6.424	9582.093	9601.330	9592.386	-0.326
132.700	6.402	9582.581	9601.688	9592.558	-0.326
132.800	6.371	9582.693	9601.865	9593.049	-0.396
132.900	6.322	9582.986	9602.173	9593.267	-0.396
133.000	6.254	9582.977	9602.266	9593.254	-0.465
133.100	6.171	9583.072	9602.259	9593.446	-0.465
133.200	6.057	9583.005	9602.334	9593.391	-0.465
133.300	5.933	9583.230	9602.227	9593.410	-0.535
133.400	5.775	9583.149	9602.372	9593.496	-0.535
133.500	5.614	9583.235	9602.385	9593.445	-0.604
133.600	5.416	9583.264	9602.457	9593.481	-0.604
133.700	5.222	9583.271	9602.319	9593.446	-0.604
133.800	4.991	9583.002	9602.268	9593.467	-0.673
133.900	4.766	9583.373	9602.304	9593.569	-0.673
134.000	4.510	9583.234	9602.326	9593.424	-0.742
134.100	4.259	9583.140	9602.377	9593.518	-0.742
134.200	3.983	9583.336	9602.253	9593.504	-0.742
134.300	3.726	9583.234	9602.326	9593.613	-0.812
134.400	3.439	9583.213	9602.348	9593.438	-0.812
134.500	3.180	9583.264	9602.341	9593.467	-0.882
134.600	2.890	9583.213	9602.275	9593.598	-0.882
134.700	2.610	9583.234	9602.465	9593.562	-0.882
134.800	2.343	9583.278	9602.385	9593.533	-0.951
134.900	2.055	9583.293	9602.363	9593.569	-0.951
135.000	1.787	9583.271	9602.414	9593.533	-1.021
135.100	1.492	9583.067	9602.253	9593.424	-1.021
135.200	1.225	9583.220	9602.261	9593.365	-1.021
135.300	0.932	9583.285	9602.348	9593.518	-1.090
135.400	0.667	9583.183	9602.319	9593.416	-1.090
135.500	0.377	9583.183	9602.538	9593.511	-1.160
135.600	0.116	9583.336	9602.421	9593.620	-1.160
135.700	-0.153	9583.322	9602.348	9593.540	-1.160
135.800	-0.409	9583.271	9602.341	9593.497	-1.229
135.900	-0.676	9583.234	9602.399	9593.504	-1.229
136.000	-0.925	9583.264	9602.436	9593.642	-1.298
136.100	-1.194	9583.205	9602.414	9593.489	-1.298
136.200	-1.430	9583.169	9602.465	9593.395	-1.298
136.300	-1.694	9583.162	9602.348	9593.489	-1.367
136.400	-1.922	9583.540	9602.283	9593.657	-1.367
136.500	-2.170	9583.205	9602.385	9593.555	-1.437
136.600	-2.406	9583.242	9602.385	9593.424	-1.437
136.700	-2.614	9583.191	9602.159	9593.336	-1.437
136.800	-2.845	9583.351	9602.385	9593.497	-1.506
136.900	-3.046	9583.154	9602.348	9593.562	-1.506
137.000	-3.247	9583.191	9602.414	9593.518	-1.576
137.100	-3.457	9583.213	9602.202	9593.562	-1.576
137.200	-3.641	9583.213	9602.341	9593.489	-1.576
137.300	-3.842	9583.314	9602.268	9593.649	-1.645
137.400	-4.013	9583.264	9602.363	9593.540	-1.645
137.500	-4.193	9583.365	9602.377	9593.438	-1.714
137.600	-4.363	9583.118	9602.224	9593.540	-1.714
137.700	-4.508	9583.205	9602.399	9593.489	-1.714
137.800	-4.663	9583.278	9602.377	9593.424	-1.784
137.900	-4.792	9583.242	9602.363	9593.453	-1.784
138.000	-4.931	9583.183	9602.290	9593.540	-1.853
138.100	-5.051	9583.242	9602.341	9593.504	-1.853
138.200	-5.180	9583.125	9602.363	9593.540	-1.853
138.300	-5.289	9583.183	9602.304	9593.737	-1.923
138.400	-5.393	9583.220	9602.239	9593.467	-1.923
138.500	-5.484	9583.103	9602.304	9593.482	-1.992
138.600	-5.569	9583.154	9602.363	9593.584	-1.992
138.700	-5.647	9583.205	9602.232	9593.598	-1.992
138.800	-5.726	9583.264	9602.414	9593.416	-2.062
138.900	-5.791	9583.249	9602.297	9593.562	-2.062
139.000	-5.852	9583.249	9602.385	9593.533	-2.131
139.100	-5.896	9583.213	9602.428	9593.497	-2.131
139.200	-5.938	9583.227	9602.341	9593.569	-2.131
139.300	-5.975	9583.133	9602.377	9593.482	-2.201
139.400	-6.008	9583.314	9602.341	9593.446	-2.201
139.500	-6.052	9583.249	9602.399	9593.613	-2.270
139.600	-6.079	9583.285	9602.304	9593.555	-2.270
139.700	-6.105	9583.227	9602.370	9593.431	-2.270
139.800	-6.122	9583.176	9602.326	9593.613	-2.339
139.900	-6.131	9583.314	9602.232	9593.598	-2.339
140.000	-6.132	9583.249	9602.363	9593.584	-2.409
140.100	-6.123	9583.205	9602.530	9593.475	-2.409
140.200	-6.104	9583.176	9602.348	9593.591	-2.409
140.300	-6.069	9583.285	9602.421	9593.591	-2.478
140.400	-6.031	9583.067	9602.363	9593.598	-2.478
140.500	-5.988	9583.278	9602.326	9593.562	-2.547
140.600	-5.938	9583.154	9602.523	9593.577	-2.547
140.700	-5.890	9583.220	9602.392	9593.504	-2.547
140.800	-5.841	9583.278	9602.501	9593.679	-2.617
140.900	-5.790	9583.227	9602.297	9593.387	-2.617
141.000	-5.746	9583.460	9602.414	9593.518	-2.686
141.100	-5.696	9583.249	9602.436	9593.504	-2.686
141.200	-5.650	9583.300	9602.370	9593.489	-2.686
141.300	-5.601	9583.082	9602.377	9593.424	-2.755
141.400	-5.561	9583.205	9602.268	9593.584	-2.755
141.500	-5.520	9583.329	9602.363	9593.526	-2.825
141.600	-5.467	9583.242	9602.341	9593.620	-2.825
141.700	-5.413	9583.329	9602.508	9593.686	-2.825
141.800	-5.361	9583.205	9602.450	9593.482	-2.895
141.900	-5.301	9583.176	9602.443	9593.613	-2.895
